"order_id","customer_id","product_id","order_date","sales"
"CA-2018-105410","ND-18370","TEC-AC-10001552",NULL,"99.54"
"CA-2018-105410","ND-18370","TEC-AC-10002926",NULL,"199.96"
"CA-2017-120355","MM-17260","FUR-CH-10001394",NULL,"631.782"
"CA-2017-120355","MM-17260","FUR-FU-10004053",NULL,"60.72"
"CA-2018-169894","MV-17485","OFF-BI-10004230",NULL,"20.724"
"CA-2018-169894","MV-17485","OFF-ST-10000060",NULL,"415.872"
"US-2018-100482","JL-15130","OFF-ST-10001325","2018-11-04","16.768"
"US-2018-100482","JL-15130","TEC-AC-10003441","2018-11-04","27.12"
"CA-2018-107748","AG-10330","TEC-PH-10003215","2018-10-12","95.84"
"CA-2018-107748","AG-10330","OFF-PA-10002005","2018-10-12","12.96"
"CA-2018-153654","MD-17860","OFF-BI-10004465",NULL,"19.008"
"CA-2016-155600","RO-19780","OFF-BI-10000545","2016-04-12","1598.06"
"CA-2016-155600","RO-19780","OFF-AR-10003752","2016-04-12","36.96"
"CA-2018-162565","RR-19315","OFF-PA-10001937","2018-11-12","10.368"
"CA-2018-162565","RR-19315","FUR-FU-10004306","2018-11-12","77.72"
"CA-2018-162565","RR-19315","FUR-CH-10003973","2018-11-12","520.464"
"CA-2017-127642","CP-12340","OFF-PA-10000565",NULL,"111.96"
"US-2018-163195","LL-16840","TEC-PH-10003875",NULL,"29.16"
"CA-2018-111332","NC-18340","OFF-AR-10001953",NULL,"131.94"
"CA-2018-111332","NC-18340","OFF-AR-10001374",NULL,"25.92"
"CA-2018-111332","NC-18340","OFF-ST-10003816",NULL,"704.76"
"CA-2018-111332","NC-18340","OFF-FA-10001843",NULL,"7.41"
"CA-2018-111332","NC-18340","OFF-AR-10000657",NULL,"21.5"
"CA-2018-117044","HA-14920","OFF-FA-10000936","2018-11-09","10.528"
"CA-2018-117044","HA-14920","OFF-PA-10003657","2018-11-09","20.544"
"US-2017-165078","MA-17995","OFF-BI-10001989","2017-05-11","104.9"
"US-2017-165078","MA-17995","OFF-AR-10002987","2017-05-11","39.68"
"US-2017-165078","MA-17995","OFF-LA-10000414","2017-05-11","51.75"
"US-2018-169320","LH-16900","OFF-AR-10003602",NULL,"11.68"
"US-2018-169320","LH-16900","TEC-AC-10002550",NULL,"159.75"
"CA-2017-158575","SB-20290","OFF-AP-10002998",NULL,"103.968"
"CA-2015-166954","BT-11305","FUR-FU-10003708",NULL,"303.25"
"CA-2015-166954","BT-11305","OFF-AP-10001391",NULL,"270.72"
"CA-2015-166954","BT-11305","FUR-CH-10003973",NULL,"1487.04"
"CA-2016-140830","PS-18970","OFF-EN-10000461",NULL,"17.48"
"CA-2016-140830","PS-18970","OFF-EN-10002831",NULL,"71.88"
"CA-2016-152891","TB-21625","OFF-AR-10004648",NULL,"60.45"
"CA-2016-152891","TB-21625","FUR-TA-10001857",NULL,"253.176"
"US-2016-122784","RA-19915","OFF-BI-10000546",NULL,"2.88"
"US-2016-122784","RA-19915","FUR-BO-10004690",NULL,"384.944"
"US-2016-122784","RA-19915","TEC-PH-10001557",NULL,"153.584"
"US-2016-122784","RA-19915","FUR-BO-10002545",NULL,"913.43"
"CA-2017-156811","BP-11095","OFF-AP-10001366",NULL,"43.92"
"CA-2017-156811","BP-11095","OFF-BI-10001628",NULL,"25.032"
"CA-2018-111556","CD-11920","OFF-PA-10003651",NULL,"46.76"
"CA-2018-111556","CD-11920","FUR-BO-10003159",NULL,"183.968"
"CA-2018-111556","CD-11920","TEC-PH-10001459",NULL,"1259.97"
"CA-2018-111556","CD-11920","OFF-AR-10004602",NULL,"68.97"
"CA-2017-108868","KB-16585","OFF-AR-10001953","2017-08-09","70.368"
"CA-2017-108868","KB-16585","TEC-PH-10000923","2017-08-09","59.96"
"CA-2015-142965","SW-20245","OFF-ST-10002583",NULL,"25.984"
"CA-2015-142965","SW-20245","OFF-BI-10000977",NULL,"27.36"
"CA-2017-148740","AH-10690","TEC-PH-10002549",NULL,"361.376"
"US-2015-138758","JL-15835","FUR-CH-10002880","2015-07-07","172.186"
"US-2015-138758","JL-15835","FUR-FU-10003039","2015-07-07","69.008"
"CA-2017-131737","GZ-14470","OFF-EN-10003055",NULL,"199.9"
"CA-2017-131737","GZ-14470","OFF-AP-10002945",NULL,"901.95"
"CA-2017-131737","GZ-14470","FUR-FU-10004306",NULL,"971.5"
"CA-2017-114538","RC-19825","OFF-AR-10002445",NULL,"11.328"
"CA-2015-127936","CL-12565","OFF-AR-10002445","2015-02-09","21.24"
"CA-2016-164336","MW-18220","TEC-AC-10002345","2016-05-07","34.8"
"CA-2016-164336","MW-18220","OFF-ST-10001558","2016-05-07","38.976"
"CA-2017-100041","BF-10975","OFF-PA-10001622",NULL,"9.08"
"CA-2017-100041","BF-10975","OFF-PA-10000418",NULL,"314.55"
"CA-2017-100041","BF-10975","OFF-BI-10000343",NULL,"4.91"
"US-2015-154879","SN-20710","OFF-LA-10004425","2015-06-05","5.78"
"US-2015-154879","SN-20710","OFF-AR-10001897","2015-06-05","107.94"
"CA-2015-130624","TB-21280","OFF-PA-10003883",NULL,"19.65"
"CA-2015-130624","TB-21280","TEC-PH-10003963",NULL,"617.97"
"CA-2015-130624","TB-21280","OFF-AP-10001303",NULL,"59.7"
"CA-2018-132339","JB-15400","OFF-BI-10003925",NULL,"387.99"
"CA-2015-153983","AH-10210","TEC-PH-10004586",NULL,"575.92"
"CA-2015-153983","AH-10210","OFF-FA-10003495",NULL,"30.4"
"CA-2018-112900","KL-16645","OFF-BI-10002867","2018-09-04","478.24"
"CA-2015-160157","MH-17455","FUR-FU-10003773",NULL,"190.848"
"CA-2015-139633","EC-14050","OFF-BI-10002954",NULL,"5.484"
"CA-2016-163090","GH-14665","OFF-SU-10002537",NULL,"40.92"
"CA-2015-117016","SC-20095","OFF-AR-10001374","2015-04-03","15.552"
"CA-2018-159464","TB-21355","OFF-AP-10001492",NULL,"17.24"
"CA-2018-159464","TB-21355","FUR-BO-10003546",NULL,"302.94"
"CA-2018-159464","TB-21355","TEC-PH-10002185",NULL,"34.75"
"CA-2018-159464","TB-21355","OFF-BI-10000315",NULL,"113.94"
"CA-2018-159464","TB-21355","TEC-PH-10002350",NULL,"55.98"
"US-2018-103226","DW-13195","OFF-PA-10002666",NULL,"27.18"
"CA-2018-119452","CL-12565","FUR-CH-10004495",NULL,"1805.88"
"CA-2018-147725","LT-17110","OFF-AR-10001725",NULL,"70.95"
"CA-2017-168893","AP-10915","OFF-FA-10002280","2017-03-11","20"
"CA-2017-168893","AP-10915","OFF-AR-10001770","2017-03-11","7.98"
"CA-2017-168893","AP-10915","FUR-FU-10002885","2017-03-11","24.1"
"CA-2017-168893","AP-10915","OFF-AR-10003772","2017-03-11","8.75"
"CA-2017-168893","AP-10915","FUR-TA-10003392","2017-03-11","842.94"
"CA-2017-163398","CB-12415","OFF-BI-10000014","2017-03-05","2.182"
"CA-2017-163398","CB-12415","OFF-AR-10003217","2017-03-05","27.384"
"CA-2017-163398","CB-12415","OFF-AP-10002403","2017-03-05","26.406"
"CA-2017-162726","MT-17815","OFF-PA-10001972",NULL,"10.368"
"CA-2017-162726","MT-17815","OFF-PA-10004041",NULL,"23.68"
"US-2017-111290","DK-13375","TEC-AC-10004975",NULL,"109.95"
"US-2017-111290","DK-13375","OFF-ST-10001932",NULL,"965.85"
"US-2017-111290","DK-13375","OFF-AR-10001761",NULL,"29.2"
"US-2017-111290","DK-13375","OFF-PA-10002262",NULL,"32.4"
"US-2015-147704","SR-20740","OFF-EN-10004483",NULL,"78.35"
"US-2015-147704","SR-20740","OFF-PA-10003270",NULL,"31.68"
"US-2015-147704","SR-20740","OFF-BI-10001634",NULL,"29.12"
"US-2015-147704","SR-20740","OFF-ST-10000675",NULL,"169.45"
"CA-2016-121965","LH-17155","FUR-FU-10000732",NULL,"12.56"
"CA-2016-121965","LH-17155","OFF-PA-10004355",NULL,"6.48"
"CA-2016-121965","LH-17155","OFF-EN-10000056",NULL,"186.69"
"CA-2017-147137","AA-10645","FUR-FU-10000221","2017-04-07","25.4"
"CA-2017-147137","AA-10645","OFF-EN-10003567","2017-04-07","43.96"
"CA-2017-147137","AA-10645","FUR-BO-10001811","2017-04-07","1279.17"
"CA-2017-147137","AA-10645","OFF-ST-10002486","2017-04-07","27.92"
"US-2016-146745","AS-10630","FUR-CH-10002372","2016-03-09","129.568"
"US-2016-146745","AS-10630","OFF-BI-10003274","2016-03-09","6.368"
"CA-2018-115175","MC-17575","OFF-PA-10001878","2018-07-08","244.55"
"CA-2018-105851","SE-20110","OFF-SU-10002881",NULL,"1332.5"
"US-2018-125717","DS-13030","FUR-FU-10001979",NULL,"32.776"
"US-2018-125717","DS-13030","OFF-ST-10001522",NULL,"147.184"
"US-2018-125717","DS-13030","TEC-AC-10003657",NULL,"54.384"
"US-2018-125717","DS-13030","OFF-BI-10001718",NULL,"76.776"
"US-2018-125717","DS-13030","OFF-PA-10003022",NULL,"14.352"
"US-2018-125717","DS-13030","OFF-AP-10000891",NULL,"209.792"
"CA-2016-163895","NS-18640","OFF-BI-10004970","2016-07-08","3.304"
"CA-2018-168641","KA-16525","OFF-AR-10003759",NULL,"16.38"
"CA-2018-168641","KA-16525","OFF-EN-10003001",NULL,"167.96"
"CA-2018-168641","KA-16525","FUR-BO-10000780",NULL,"321.568"
"CA-2018-168641","KA-16525","OFF-PA-10001972",NULL,"12.96"
"CA-2018-156895","DJ-13510","FUR-CH-10003535","2018-08-05","128.058"
"CA-2018-121300","MG-17680","FUR-CH-10003774",NULL,"63.686"
"CA-2018-121300","MG-17680","TEC-AC-10004571",NULL,"239.976"
"CA-2018-121300","MG-17680","FUR-TA-10004442",NULL,"344.22"
"CA-2018-121300","MG-17680","OFF-PA-10002787",NULL,"15.552"
"CA-2018-121300","MG-17680","FUR-FU-10004586",NULL,"21.248"
"CA-2018-121300","MG-17680","OFF-PA-10002606",NULL,"8.448"
"CA-2018-130211","BD-11620","OFF-ST-10000129",NULL,"333.09"
"CA-2018-130211","BD-11620","FUR-TA-10003748",NULL,"248.98"
"CA-2015-147235","CD-11920","OFF-PA-10004948",NULL,"24.9"
"CA-2017-109365","XP-21865","OFF-FA-10001561","2017-03-11","15.26"
"CA-2017-109365","XP-21865","OFF-AP-10002998","2017-03-11","43.32"
"CA-2017-109365","XP-21865","OFF-BI-10003981","2017-03-11","43.584"
"CA-2017-109365","XP-21865","OFF-PA-10001725","2017-03-11","116.28"
"CA-2017-109365","XP-21865","OFF-BI-10002071","2017-03-11","9.296"
"CA-2017-109365","XP-21865","OFF-PA-10000477","2017-03-11","19.44"
"CA-2017-109365","XP-21865","OFF-PA-10004359","2017-03-11","314.55"
"CA-2016-162621","CA-12055","OFF-BI-10000962","2016-05-09","16.27"
"CA-2016-162621","CA-12055","OFF-SU-10003567","2016-05-09","69.12"
"CA-2016-162621","CA-12055","OFF-BI-10003708","2016-05-09","4.47"
"CA-2018-105921","JM-15250","FUR-TA-10001095",NULL,"418.296"
"CA-2015-150798","JK-15730","TEC-CO-10001571","2015-01-12","659.988"
"CA-2015-150798","JK-15730","FUR-FU-10000221","2015-01-12","8.128"
"CA-2015-150798","JK-15730","OFF-PA-10001972","2015-01-12","36.288"
"CA-2015-150798","JK-15730","FUR-CH-10000015","2015-01-12","909.72"
"CA-2018-112753","CC-12670","FUR-BO-10004015",NULL,"917.924"
"CA-2018-112753","CC-12670","OFF-PA-10002036",NULL,"38.88"
"CA-2018-155075","GW-14605","OFF-BI-10003650","2018-02-12","631.176"
"CA-2015-103401","GR-14560","OFF-PA-10003309",NULL,"12.96"
"CA-2017-124814","FM-14215","OFF-PA-10002787","2017-10-04","12.96"
"CA-2017-124814","FM-14215","OFF-BI-10000174","2017-10-04","23.2"
"CA-2015-116757","MS-17980","OFF-PA-10002005",NULL,"25.92"
"CA-2015-116757","MS-17980","OFF-FA-10002815",NULL,"21.312"
"US-2015-138247","BF-11170","TEC-PH-10000213",NULL,"173.656"
"US-2015-138247","BF-11170","OFF-AP-10000828",NULL,"361.96"
"US-2015-138247","BF-11170","TEC-AC-10004708",NULL,"62.85"
"US-2015-138247","BF-11170","TEC-PH-10001530",NULL,"818.376"
"US-2015-138247","BF-11170","OFF-ST-10002301",NULL,"20.34"
"US-2015-138247","BF-11170","FUR-FU-10002554",NULL,"23.99"
"CA-2018-167003","VS-21820","FUR-TA-10001520",NULL,"171.288"
"CA-2017-119935","KM-16225","FUR-FU-10001085","2017-10-11","37.3"
"CA-2017-119935","KM-16225","OFF-BI-10001597","2017-10-11","81.96"
"CA-2017-118969","LP-17095","OFF-BI-10002429","2017-02-10","54.792"
"CA-2017-145240","BG-11740","OFF-ST-10001590","2017-06-09","10.784"
"CA-2017-120873","BW-11200","FUR-CH-10000847",NULL,"290.98"
"US-2018-111920","PS-18970","OFF-AR-10003179",NULL,"36.44"
"US-2017-128678","RB-19570","OFF-PA-10000807",NULL,"21.4"
"US-2017-128678","RB-19570","OFF-BI-10002103",NULL,"48.664"
"CA-2017-101385","JW-16075","OFF-AR-10004441",NULL,"16.56"
"CA-2018-107167","ND-18460","OFF-ST-10003805","2018-10-06","1347.52"
"CA-2015-109491","LC-16930","TEC-AC-10001284",NULL,"62.31"
"CA-2015-109491","LC-16930","FUR-FU-10000221",NULL,"20.32"
"CA-2018-105445","BP-11095","OFF-FA-10001229",NULL,"9.432"
"CA-2015-107454","RD-19720","OFF-LA-10001569","2015-02-11","34.86"
"CA-2015-107454","RD-19720","FUR-FU-10004018","2015-02-11","89.34"
"US-2018-105046","BE-11335","TEC-PH-10004536",NULL,"269.98"
"US-2018-105046","BE-11335","OFF-PA-10004353",NULL,"99.9"
"US-2018-105046","BE-11335","FUR-FU-10004848",NULL,"39.08"
"CA-2018-152856","RS-19765","TEC-AC-10004864","2018-08-09","116.832"
"CA-2017-134691","KC-16540","OFF-BI-10002393",NULL,"2.296"
"CA-2017-118759","MB-17305","FUR-CH-10002335",NULL,"408.006"
"CA-2017-118759","MB-17305","OFF-ST-10001590",NULL,"40.44"
"CA-2015-140403","TN-21040","FUR-CH-10002774","2015-10-10","122.352"
"CA-2015-140403","TN-21040","OFF-EN-10001219","2015-10-10","15.28"
"CA-2016-163104","MC-18130","OFF-PA-10001947",NULL,"11.96"
"CA-2018-138464","VF-21715","FUR-FU-10003142","2018-08-07","15.84"
"CA-2018-138464","VF-21715","OFF-BI-10001543","2018-08-07","86.376"
"CA-2018-138464","VF-21715","OFF-AR-10003560","2018-08-07","18.24"
"CA-2018-138464","VF-21715","OFF-AR-10004757","2018-08-07","13.12"
"CA-2016-104129","ES-14080","TEC-PH-10003800",NULL,"105.98"
"CA-2016-104129","ES-14080","FUR-TA-10004152",NULL,"493.92"
"US-2018-132206","MK-17905","OFF-BI-10000756",NULL,"5.936"
"CA-2018-113474","TM-21490","OFF-EN-10004206",NULL,"325.86"
"CA-2016-126557","RL-19615","FUR-CH-10004477","2016-12-07","383.607"
"CA-2016-126557","RL-19615","TEC-PH-10003505","2016-12-07","148.48"
"CA-2016-126557","RL-19615","TEC-PH-10000526","2016-12-07","537.544"
"CA-2016-126557","RL-19615","OFF-BI-10003314","2016-12-07","1.928"
"CA-2016-126557","RL-19615","OFF-AR-10003190","2016-12-07","6.912"
"CA-2016-126557","RL-19615","FUR-FU-10001861","2016-12-07","7.76"
"CA-2016-126557","RL-19615","TEC-PH-10003963","2016-12-07","659.168"
"US-2018-107636","NM-18520","OFF-LA-10003388",NULL,"5.76"
"US-2015-165862","GK-14620","FUR-TA-10002855",NULL,"351.216"
"US-2015-106334","JF-15490","FUR-CH-10004886",NULL,"230.28"
"US-2015-106334","JF-15490","OFF-PA-10003657",NULL,"12.84"
"CA-2017-101448","EB-13930","OFF-BI-10004738",NULL,"56.82"
"CA-2016-130218","SG-20470","OFF-FA-10003112",NULL,"31.56"
"CA-2016-130218","SG-20470","OFF-ST-10002486",NULL,"27.92"
"US-2018-117331","ND-18370","OFF-BI-10003984",NULL,"8.559"
"CA-2015-127383","CM-11815","OFF-EN-10004773",NULL,"49.568"
"CA-2015-110219","EB-13870","FUR-CH-10001146","2015-05-05","127.869"
"CA-2016-118871","HM-14860","OFF-EN-10003296","2016-04-12","271.44"
"CA-2016-118871","HM-14860","TEC-PH-10000193","2016-04-12","110.352"
"CA-2016-118871","HM-14860","FUR-FU-10002111","2016-04-12","36.4"
"CA-2018-129490","SJ-20125","FUR-CH-10003298",NULL,"419.136"
"CA-2015-101175","DM-12955","OFF-ST-10004950","2015-09-12","100.704"
"US-2018-149510","MC-17575","OFF-AP-10002350","2018-03-12","45.216"
"US-2018-149510","MC-17575","OFF-BI-10004233","2018-03-12","28.782"
"US-2018-149510","MC-17575","OFF-PA-10001892","2018-03-12","24.448"
"CA-2016-111990","DB-13660","OFF-BI-10003291","2016-08-11","10.476"
"CA-2015-169460","NF-18595","FUR-FU-10004017",NULL,"76.14"
"US-2016-152128","NM-18445","OFF-AR-10002445",NULL,"21.24"
"US-2016-152128","NM-18445","OFF-BI-10001718",NULL,"127.96"
"CA-2018-126662","AB-10255","TEC-CO-10004202",NULL,"479.984"
"CA-2017-139395","MG-17650","TEC-PH-10002103","2017-12-12","657.93"
"CA-2017-139395","MG-17650","FUR-FU-10003724","2017-12-12","33.48"
"CA-2017-139395","MG-17650","OFF-AR-10003732","2017-12-12","13.9"
"CA-2017-139395","MG-17650","OFF-ST-10000885","2017-12-12","26.86"
"US-2015-121734","SE-20110","OFF-BI-10004817","2015-11-04","9.584"
"CA-2016-110947","AG-10765","OFF-BI-10001670","2016-09-06","113.1"
"US-2015-150126","AS-10045","OFF-PA-10002709",NULL,"65.78"
"CA-2016-164427","AR-10405","TEC-AC-10004469",NULL,"239.7"
"CA-2017-120250","AP-10720","FUR-FU-10003424",NULL,"25.632"
"CA-2017-121993","JB-16000","OFF-LA-10003720","2017-10-06","23.616"
"US-2017-100405","TS-21430","OFF-AR-10000390",NULL,"8.26"
"US-2018-163790","NL-18310","OFF-EN-10001335","2018-02-11","76.58"
"US-2018-163790","NL-18310","OFF-AR-10003469","2018-02-11","8.8"
"US-2018-163790","NL-18310","OFF-BI-10003718","2018-02-11","590.352"
"US-2018-163790","NL-18310","OFF-FA-10004838","2018-02-11","5.58"
"US-2018-163790","NL-18310","FUR-FU-10002508","2018-02-11","25.02"
"US-2018-163790","NL-18310","OFF-ST-10001511","2018-02-11","452.55"
"CA-2017-129868","MC-18130","OFF-SU-10000952",NULL,"17.76"
"CA-2017-129868","MC-18130","TEC-PH-10002275",NULL,"302.384"
"CA-2017-129868","MC-18130","FUR-CH-10003535",NULL,"146.352"
"CA-2017-129868","MC-18130","OFF-AP-10004052",NULL,"7.9"
"CA-2017-129868","MC-18130","FUR-TA-10003473",NULL,"902.712"
"CA-2017-129868","MC-18130","OFF-AR-10001897",NULL,"53.97"
"CA-2017-140564","TC-21475","OFF-AR-10000034","2017-05-12","33.92"
"US-2018-169502","MG-17650","OFF-SU-10004115",NULL,"21.81"
"US-2018-169502","MG-17650","OFF-AP-10001947",NULL,"91.6"
"CA-2016-146948","MG-17890","FUR-CH-10004853",NULL,"150.98"
"CA-2016-146948","MG-17890","OFF-EN-10000483",NULL,"137.25"
"CA-2016-146948","MG-17890","OFF-FA-10001332",NULL,"11.52"
"US-2016-113327","BF-11170","OFF-PA-10003790",NULL,"18.272"
"US-2016-113327","BF-11170","OFF-PA-10003134",NULL,"153.728"
"US-2016-113327","BF-11170","OFF-EN-10004459",NULL,"12.224"
"US-2016-113327","BF-11170","TEC-AC-10003628",NULL,"167.944"
"CA-2016-135020","MS-17770","TEC-PH-10004093",NULL,"45.99"
"CA-2016-135020","MS-17770","OFF-ST-10001490",NULL,"535.41"
"CA-2016-135020","MS-17770","OFF-BI-10000605",NULL,"6.096"
"CA-2016-135020","MS-17770","OFF-PA-10004255",NULL,"45.36"
"US-2018-141852","JE-15745","FUR-FU-10000023","2018-09-11","47.12"
"CA-2017-109407","HG-14965","OFF-BI-10000285",NULL,"31.36"
"US-2017-165953","EP-13915","OFF-AR-10000588",NULL,"47.616"
"US-2017-165953","EP-13915","OFF-PA-10002250",NULL,"23.48"
"CA-2017-144540","GH-14410","OFF-AP-10002457","2017-05-09","62.79"
"CA-2017-144540","GH-14410","OFF-FA-10002763","2017-05-09","28.44"
"CA-2016-159863","DS-13180","TEC-AC-10000109","2016-04-09","134.376"
"CA-2016-117800","TH-21550","TEC-PH-10002415",NULL,"589.9"
"CA-2016-117800","TH-21550","FUR-CH-10000785",NULL,"542.94"
"CA-2018-145219","RM-19675","TEC-CO-10001449",NULL,"2879.95"
"CA-2018-145219","RM-19675","OFF-BI-10001670",NULL,"90.48"
"CA-2016-161214","SF-20965","OFF-ST-10001328","2016-05-10","77.55"
"CA-2018-147228","SO-20335","OFF-SU-10001225","2018-09-09","8.832"
"CA-2018-147228","SO-20335","OFF-PA-10000357","2018-09-09","177.536"
"CA-2018-147228","SO-20335","OFF-ST-10000046","2018-09-09","258.48"
"CA-2018-147228","SO-20335","FUR-FU-10000023","2018-09-09","14.136"
"CA-2017-101336","CK-12760","OFF-ST-10003455",NULL,"77.55"
"CA-2017-101336","CK-12760","OFF-ST-10000876",NULL,"24.88"
"CA-2017-101336","CK-12760","OFF-AR-10003582",NULL,"140.75"
"CA-2017-101336","CK-12760","OFF-ST-10004258",NULL,"36.63"
"US-2016-126235","GA-14725","FUR-FU-10000719",NULL,"17.14"
"CA-2018-168396","BD-11725","OFF-LA-10001297","2018-03-08","51.75"
"CA-2018-168396","BD-11725","FUR-FU-10000723","2018-03-08","123.96"
"CA-2016-130456","DS-13180","FUR-BO-10003893",NULL,"586.398"
"CA-2016-130456","DS-13180","OFF-ST-10000736",NULL,"80.98"
"CA-2018-116288","BS-11380","OFF-ST-10000736","2018-12-03","242.94"
"CA-2018-168228","AP-10915","OFF-AR-10003373",NULL,"123.92"
"CA-2018-168228","AP-10915","OFF-AR-10000390",NULL,"12.39"
"CA-2018-168228","AP-10915","OFF-AR-10001725",NULL,"47.3"
"CA-2017-102162","JF-15565","TEC-CO-10001943","2017-11-09","1599.92"
"CA-2017-102162","JF-15565","OFF-EN-10002312","2017-11-09","11.09"
"CA-2018-130141","HA-14905","OFF-BI-10000831",NULL,"3.168"
"CA-2018-130141","HA-14905","FUR-CH-10000749",NULL,"579.136"
"CA-2016-147501","Co-12640","OFF-BI-10002003","2016-02-08","6.368"
"CA-2016-147501","Co-12640","TEC-MA-10001972","2016-02-08","558.4"
"CA-2017-143910","BC-11125","FUR-CH-10000225","2017-12-08","145.764"
"CA-2015-146885","EB-13840","OFF-PA-10001622",NULL,"13.62"
"CA-2017-139556","DB-13360","FUR-CH-10004983",NULL,"434.646"
"CA-2018-129357","KB-16585","OFF-PA-10003228",NULL,"440.19"
"CA-2018-129357","KB-16585","OFF-SU-10004498",NULL,"64.4"
"CA-2018-150987","AH-10120","OFF-PA-10001878","2018-08-04","244.55"
"CA-2018-150987","AH-10120","OFF-PA-10002923","2018-08-04","195.76"
"CA-2018-132647","GH-14410","OFF-PA-10001838",NULL,"11.76"
"CA-2018-132647","GH-14410","OFF-ST-10003123",NULL,"166.45"
"CA-2018-159107","KT-16480","OFF-FA-10001332",NULL,"2.88"
"CA-2015-160738","KH-16330","OFF-ST-10003442","2015-05-05","45.248"
"CA-2016-112130","SV-20785","OFF-AR-10001468","2016-03-05","59.904"
"CA-2016-112130","SV-20785","OFF-AP-10003266","2016-03-05","23.696"
"CA-2016-112130","SV-20785","OFF-PA-10002230","2016-03-05","7.968"
"CA-2016-112130","SV-20785","OFF-AP-10003622","2016-03-05","18.2"
"CA-2016-112130","SV-20785","TEC-AC-10001542","2016-03-05","27.552"
"CA-2016-112130","SV-20785","FUR-CH-10002965","2016-03-05","844.116"
"CA-2016-112130","SV-20785","OFF-ST-10000563","2016-03-05","76.752"
"CA-2017-111409","PO-18850","OFF-LA-10002787",NULL,"3"
"CA-2017-116232","AC-10450","OFF-BI-10004022",NULL,"7.506"
"CA-2017-116232","AC-10450","OFF-LA-10001158",NULL,"16.56"
"CA-2017-116547","KB-16585","FUR-FU-10000076","2017-10-01","79.92"
"CA-2017-116547","KB-16585","TEC-AC-10002335","2017-10-01","69.98"
"US-2018-133200","DB-13555","OFF-BI-10002827","2018-06-05","11.06"
"US-2018-133200","DB-13555","FUR-BO-10001601","2018-06-05","623.465"
"US-2018-133200","DB-13555","OFF-ST-10001932","2018-06-05","772.68"
"CA-2017-133550","KL-16645","OFF-AP-10001005",NULL,"283.14"
"CA-2017-133550","KL-16645","TEC-PH-10004042",NULL,"635.96"
"CA-2017-133550","KL-16645","TEC-PH-10001079",NULL,"118.99"
"CA-2017-133550","KL-16645","FUR-FU-10002918",NULL,"272.94"
"CA-2018-139416","AG-10270","FUR-FU-10003832",NULL,"15.008"
"CA-2015-114510","JF-15295","OFF-BI-10001617",NULL,"33.088"
"CA-2015-114510","JF-15295","OFF-ST-10000736",NULL,"80.98"
"CA-2015-114510","JF-15295","TEC-AC-10004877",NULL,"82.8"
"CA-2015-114510","JF-15295","OFF-ST-10003221",NULL,"21.36"
"CA-2015-114510","JF-15295","OFF-BI-10003007",NULL,"62.048"
"CA-2017-169215","RE-19450","OFF-FA-10000936",NULL,"29.61"
"CA-2017-127698","MV-18190","TEC-PH-10003811","2017-01-12","863.928"
"CA-2017-159912","GB-14530","FUR-TA-10004152",NULL,"241.92"
"CA-2017-159912","GB-14530","FUR-BO-10002853",NULL,"163.88"
"CA-2017-159912","GB-14530","OFF-BI-10002071",NULL,"3.486"
"CA-2017-159912","GB-14530","OFF-FA-10000053",NULL,"10.584"
"CA-2017-101987","HL-15040","TEC-PH-10001305",NULL,"440.91"
"US-2018-154851","BP-11155","OFF-BI-10001525",NULL,"5.715"
"CA-2015-138681","CT-11995","FUR-FU-10001876",NULL,"51.968"
"CA-2015-138681","CT-11995","TEC-AC-10003628",NULL,"71.976"
"CA-2015-138681","CT-11995","FUR-CH-10004860",NULL,"242.352"
"CA-2015-138681","CT-11995","OFF-PA-10000357",NULL,"221.92"
"CA-2015-138681","CT-11995","OFF-PA-10003270",NULL,"8.448"
"US-2016-138121","JL-15835","OFF-BI-10000320",NULL,"29.52"
"US-2016-138121","JL-15835","FUR-CH-10003846",NULL,"302.94"
"US-2016-138121","JL-15835","FUR-CH-10004875",NULL,"142.36"
"US-2016-138121","JL-15835","FUR-CH-10003817",NULL,"546.66"
"US-2016-138121","JL-15835","FUR-FU-10002116",NULL,"212.13"
"CA-2018-140298","JK-16120","OFF-AR-10003481","2018-11-05","5.248"
"CA-2018-140298","JK-16120","OFF-ST-10004180","2018-11-05","74.416"
"CA-2018-140298","JK-16120","OFF-PA-10003657","2018-11-05","6.848"
"CA-2018-140298","JK-16120","FUR-FU-10001967","2018-11-05","7.996"
"CA-2017-166240","DH-13075","OFF-AP-10002082",NULL,"8.712"
"CA-2017-158435","AG-10900","OFF-SU-10000381",NULL,"65.17"
"CA-2017-158435","AG-10900","OFF-LA-10002475",NULL,"14.62"
"CA-2017-158435","AG-10900","FUR-FU-10003975",NULL,"173.24"
"CA-2018-138149","WB-21850","OFF-BI-10003091",NULL,"895.92"
"CA-2018-138149","WB-21850","OFF-ST-10002974",NULL,"130.71"
"CA-2018-138149","WB-21850","OFF-AR-10000255",NULL,"11.68"
"CA-2018-138149","WB-21850","TEC-AC-10001284",NULL,"62.31"
"CA-2015-112403","JO-15280","OFF-BI-10003529",NULL,"0.852"
"CA-2015-108273","EJ-13720","OFF-PA-10000029",NULL,"36.288"
"CA-2015-108273","EJ-13720","FUR-FU-10002116",NULL,"56.568"
"CA-2018-121643","AB-10105","TEC-PH-10002200",NULL,"344.704"
"US-2016-122910","LT-16765","TEC-PH-10000441","2016-12-05","201.584"
